endTime,artistName,trackName,msPlayed
2023-11-07 22:01,Little Mix,No,1365
2023-11-07 22:05,Little Mix,A Mess (Happy 4 U),209120
2023-11-07 22:22,P!nk,TRUSTFALL,1730
2023-11-07 22:22,Little Mix,My Love Won't Let You Down,52300
2023-11-07 22:22,Halsey,Could Have Been Me,880
2023-11-07 22:22,P!nk,I Am Here,890
2023-11-07 22:22,Taylor Swift,Out Of The Woods,6500
2023-11-07 22:27,Taylor Swift,All You Had To Do Was Stay,193293
2023-11-07 22:29,Taylor Swift,Clean,76336
2023-11-08 16:10,Henry Purcell,"Purcell: King Arthur, Z. 628, Act II: Second Act Tune. Air",2199
2023-11-08 16:13,Taylor Swift,All You Had To Do Was Stay,193236
2023-11-08 16:18,Sara Bareilles,Between the Lines,274571
2023-11-08 16:22,Kelly Clarkson,Happier Than Ever,254575
2023-11-08 16:24,Adele,Chasing Pavements,107353
2023-11-08 16:28,Little Mix,"Secret Love Song, Pt. II",266750
2023-11-08 16:43,Demi Lovato,Skyscraper,221269
2023-11-08 16:48,Sara Bareilles,She Used To Be Mine,250070
2023-11-08 17:00,Céline Dion,It's All Coming Back to Me Now,456847
2023-11-08 17:07,Taylor Swift,my tears ricochet,2279
2023-11-08 17:07,George Ezra,Hold My Girl,33294
2023-11-08 17:11,Birdy,Wings,252048
2023-11-08 17:14,Sam Smith,HIM,190035
2023-11-08 17:21,P!nk,Who Knew,208299
2023-11-08 17:22,Lizzy McAlpine,ceilings,64031
2023-11-08 17:22,Brandi Carlile,The Story,718
2023-11-08 17:26,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),258781
2023-11-08 17:29,Fleetwood Mac,Landslide,199507
2023-11-08 17:33,James Bay,Hold Back The River,238742
2023-11-08 17:37,Sara Bareilles,Gravity,232755
2023-11-08 17:41,Kelly Clarkson,Because of You,219491
2023-11-08 20:28,Sarah McLachlan,"When She Loved Me - From ""Toy Story 2"" / Soundtrack Version",35710
2023-11-09 02:48,Philip Glass,"The Hours: An Unwelcome Friend (From ""The Hours"")",256146
2023-11-09 02:50,Philip Glass,The Truman Show: Truman Sleeps - Short Version,160453
2023-11-09 03:09,Philip Glass,Truman Sleeps,111831
2023-11-09 03:13,Philip Glass,Or a Wolf,280773
2023-11-09 11:57,Philip Glass,Etude No. 20,52617
2023-11-09 11:57,Philip Glass,"String Quartet no. 2 ""Company"": II.",890
2023-11-09 12:00,Philip Glass,Facades,183490
2023-11-09 12:03,Philip Glass,Etude No. 2,137810
2023-11-09 12:07,James Newton Howard,Noah Visits - Score,155386
2023-11-09 12:13,James Newton Howard,What Are You Asking Me? - Score,361520
2023-11-09 12:17,James Newton Howard,The Bad Color - Score,237293
2023-11-09 12:21,James Newton Howard,Those We Don't Speak Of - Score,239266
2023-11-09 12:24,James Newton Howard,Will You Help Me? - Score,154320
2023-11-09 12:25,James Newton Howard,I Cannot See His Color - Score,91426
2023-11-09 12:27,James Newton Howard,Rituals - Score,121906
2023-11-09 12:32,James Newton Howard,The Gravel Road - Score,271480
2023-11-09 12:33,James Newton Howard,Race To Resting Rock - Score,76800
2023-11-09 12:34,James Newton Howard,The Forbidden Line - Score,64700
2023-11-09 12:34,Trevor Rabin,Declaration of Independence,1920
2023-11-09 12:37,Ramin Djawadi,Home,150373
2023-11-09 12:39,Chris Palmer,The Ballad of the Lake of Tears,141267
2023-11-09 13:02,Mark Knopfler,Once Upon a Time... Storybook Love,240400
2023-11-09 13:05,Jan A.P. Kaczmarek,Peter - Finding Neverland/Soundtrack Version,140933
2023-11-09 13:07,Nicholas Hooper,Dumbledore's Farewell,142253
2023-11-09 13:09,David Arnold,Vesper,104146
2023-11-09 13:24,Mychael Danna,Tsimtsum,169533
2023-11-09 13:26,James Newton Howard,A Close Friend,111125
2023-11-09 21:45,Gareth Coker,Main Theme,52376
2023-11-09 21:45,Stephen Warbeck,Alone,1490
2023-11-09 21:47,Bill Brown,Crossroad at Dawn,690
2023-11-09 21:47,David Arnold,Opening Titles,1420
2023-11-09 21:47,Marc Streitenfeld,Sherwood Forest,280
2023-11-09 21:47,James Newton Howard,"Inner Sanctum / The Nesting Grounds - From ""Dinosaur""/Score",134600
2023-11-09 21:47,Craig Armstrong,Bathsheba and Oak Unite,1480
2023-11-09 21:48,Two Worlds II,Lands of Despair,1540
2023-11-09 21:48,Ilan Eshkeri,Eshkeri: Tristan & Yvaine,2550
2023-11-09 21:48,Dario Marianelli,Someone Loves Us,2540
2023-11-09 21:48,Patrick Doyle,Ella and Kit,1760
2023-11-09 21:48,James Newton Howard,Salamander Eyes,2880
2023-11-09 21:48,Ramin Djawadi,The Prince That Was Promised,9190
2023-11-09 21:48,Ryuichi Sakamoto,Discovering River,1030
2023-11-09 21:48,BBC Scottish Symphony Orchestra,Scotland,1100
2023-11-09 21:48,Howard Shore,The Shire,1730
2023-11-09 21:48,Ramin Djawadi,Winterfell,2320
2023-11-09 21:48,John Lunn,Duneagle,1490
2023-11-09 21:48,Trevor Morris,Reflections on a Hero,1570
2023-11-09 21:48,Jeremy Soule,The Streets of Whiterun,1540
2023-11-09 21:48,Johan Söderqvist,Thor and Liv,1570
2023-11-09 21:52,Jeremy Soule,The Streets of Whiterun,244842
2023-11-09 21:54,James Newton Howard,Captain Jefferson,1490
2023-11-09 21:54,Marcin Przybyłowicz,Lady Of The Lake,1450
2023-11-09 21:54,Clinton Shorter,When I Sail,3620
2023-11-09 21:54,Marcin Przybyłowicz,Geralt Of Rivia,2310
2023-11-09 21:54,BBC Scottish Symphony Orchestra,Scotland,89907
2023-11-09 21:56,John Barry,"The John Dunbar Theme (From ""Dances With Wolves"")",137773
2023-11-09 21:57,Trevor Morris,Ragnar Dreams of Home,67236
2023-11-09 21:57,William Ross,A King's Sadness,1140
2023-11-09 21:57,Howard Shore,Feast of Starlight,2250
2023-11-09 21:57,Kevin Kiner,Anakin and Padmé,1610
2023-11-09 21:57,Rob Lane,Gwen & Arthur,1070
2023-11-09 21:57,William Ross,Hometown Hero,1040
2023-11-09 22:02,Inon Zur,Coming Home,1570
2023-11-09 22:02,Carlos Rafael Rivera,Kentucky State Championship 1963,1190
2023-11-09 22:02,Thomas Newman,The Only Way is Down,5890
2023-11-09 22:02,Sonya Belousova,The Witcher: Toss A Coin To Your Witcher,4730
2023-11-09 22:02,Randy Edelman,To The Stars - Dragonheart/Soundtrack Version,1980
2023-11-09 22:02,Howard Shore,The Journey to the Grey Havens (feat. Sir James Galway),620
2023-11-09 22:02,Guy Farley,Awakening,920
2023-11-09 22:02,Bear McCreary,Dance of the Druids (feat. Raya Yarbrough),255800
2023-11-09 22:02,Sonya Belousova,Everytime You Leave,740
2023-11-09 22:02,Chance Thomas,The Grey Havens,2210
2023-11-09 22:02,Geoff Zanelli,Storybook,890
2023-11-09 22:02,Bear McCreary,Letting Go,2650
2023-11-09 22:02,Chance Thomas,Heart of a Hero,870
2023-11-09 22:05,Meghan Trainor,Dear Future Husband,184226
2023-11-09 22:06,Samantha Harvey,Get To Know You,1160
2023-11-09 22:06,Ava Max,Sweet but Psycho,800
2023-11-09 22:06,Meghan Trainor,Better When I'm Dancin',1140
2023-11-09 22:06,Luis Fonsi,Échame La Culpa,23343
2023-11-09 22:06,Little Mix,Shout Out to My Ex,1330
2023-11-09 22:09,KEiiNO,UNBREAKABLE,187266
2023-11-09 22:11,Mimi Webb,Ghost of You,157056
2023-11-09 22:12,Taylor Swift,Message In A Bottle (Taylor's Version) (From The Vault),1220
2023-11-09 22:12,James Arthur,Rewrite The Stars (with James Arthur & Anne-Marie),1160
2023-11-09 22:12,Hey Violet,Clean,3050
2023-11-09 22:12,Ava Max,My Head & My Heart,1100
2023-11-09 22:12,Lily Allen,Fuck You,1040
2023-11-09 22:12,Taylor Swift,Style,1210
2023-11-09 22:12,Sheppard,Geronimo,1360
2023-11-09 22:12,HAIM,The Wire,1190
2023-11-09 22:12,Little Mix,Sweet Melody,1120
2023-11-09 22:12,Natasha Bedingfield,Unwritten,1140
2023-11-09 22:12,Clean Bandit,Symphony (feat. Zara Larsson),1640
2023-11-09 22:12,P!nk,All I Know So Far,1310
2023-11-09 22:12,Sara Bareilles,Brave,1220
2023-11-09 22:12,Sara Bareilles,King of Anything,1130
2023-11-09 22:12,Dua Lipa,Levitating,1130
2023-11-09 22:12,Dua Lipa,IDGAF,1300
2023-11-09 22:12,Harry Styles,Music For a Sushi Restaurant,1300
2023-11-09 22:12,Jessie J,Domino,910
2023-11-09 22:12,Lady Gaga,Rain On Me (with Ariana Grande),7937
2023-11-09 22:12,Olly Alexander (Years & Years),If You're Over Me,5210
2023-11-09 22:12,MIKA,Grace Kelly,1200
2023-11-09 22:12,Ariana Grande,Into You,1080
2023-11-09 22:12,Taylor Swift,New Romantics,1830
2023-11-09 22:12,P!nk,Beautiful Trauma,6500
2023-11-09 22:12,Little Mix,A Mess (Happy 4 U),2670
2023-11-09 22:15,Taylor Swift,Gorgeous,890
2023-11-09 22:15,Katy Perry,Daisies,0
2023-11-09 22:15,Dua Lipa,Be the One,1280
2023-11-09 22:15,Carly Rae Jepsen,Run Away With Me,1120
2023-11-09 22:15,Taylor Swift,I Wish You Would,1250
2023-11-09 22:15,Taylor Swift,I Forgot That You Existed,1770
2023-11-09 22:15,Mimi Webb,House On Fire,139001
2023-11-09 22:15,Bridgit Mendler,Hurricane,1790
2023-11-09 22:15,Stevie Wonder,For Once In My Life,0
2023-11-09 22:15,Demi Lovato,Sorry Not Sorry,1620
2023-11-09 22:15,Regina Spektor,Fidelity,2400
2023-11-09 22:15,Katy Perry,Roar,830
2023-11-09 22:15,Carly Rae Jepsen,Cut To The Feeling,3858
2023-11-09 22:15,G.R.L.,Ugly Heart,1330
2023-11-09 22:15,Ed Sheeran,Shivers,1120
2023-11-09 22:15,P!nk,Raise Your Glass,1080
2023-11-09 22:15,Amos Lee,Sweet Pea,8850
2023-11-09 22:16,HAIM,Home (From Barbie The Album),45650
2023-11-09 22:19,Birdy,Skinny Love,4370
2023-11-09 22:19,Mallrat,Wish on an Eyelash,4863
2023-11-09 22:19,Norah Jones,Carry On,168106
2023-11-09 22:19,Norah Jones,Sunrise,1520
2023-11-09 22:19,Jack Page,The Days (Intro),1570
2023-11-09 22:22,Angus & Julia Stone,Stay With Me - Live From Spotify Berlin,8000
2023-11-09 22:22,Jessie Ware,Wildest Moments,1760
2023-11-09 22:22,Sara Bareilles,Gravity,4866
2023-11-09 22:22,Fleetwood Mac,Landslide,199493
2023-11-09 22:23,Sam Smith,HIM,1200
2023-11-09 22:23,Norah Jones,Feelin' The Same Way,58070
2023-11-09 22:24,James Bay,Hold Back The River,1070
2023-11-09 22:24,Rihanna,Love On The Brain,890
2023-11-09 22:24,Birdy,Quietly Yours,1620
2023-11-09 22:24,José González,Heartbeats,1090
2023-11-09 22:24,Iron & Wine,Time After Time,1670
2023-11-09 22:24,Sam Smith,Dancing With A Stranger (with Normani),2670
2023-11-09 22:24,Amos Lee,Sweet Pea,2280
2023-11-09 22:24,Anthony Willis,"Romance Suite (From the Motion Picture ""Promising Young Woman"")",1500
2023-11-09 22:28,Charlie Hunter,More Than This,250666
2023-11-09 22:30,ELIO,Waste of Emotion,140703
2023-11-09 22:30,Ellie Goulding,Your Song - Bonus Track,1070
2023-11-09 22:30,Julia Michaels,What A Time (feat. Niall Horan),1590
2023-11-09 22:30,Sam Smith,Stay With Me,1070
2023-11-09 22:33,Ellie Goulding,Your Song - Bonus Track,191826
2023-11-09 22:35,Julia Michaels,What A Time (feat. Niall Horan),39647
2023-11-09 23:29,Dua Lipa,Houdini,185879
2023-11-10 00:25,Sam Smith,Dancing With A Stranger (with Normani),2826
2023-11-10 12:40,LÉON,Dirt,218719
2023-11-10 12:43,LÉON,Pretty Boy,231253
2023-11-10 12:47,Benjamin Ingrosso,All Night Long (All Night) - Recorded at Spotify Studios Stockholm,188166
2023-11-10 12:50,ELIO,Waste of Emotion,177771
2023-11-10 12:51,Twin Shadow,Saturdays (feat. HAIM),91749
2023-11-10 12:56,MUNA,I Know A Place,272813
2023-11-10 13:00,Maggie Rogers,Light On - Recorded At Spotify Studios NYC,271825
2023-11-10 13:04,LÉON,You And I,224063
2023-11-10 13:04,HAIM,Want You Back,2640
2023-11-10 13:04,HAIM,Now I'm In It - Bonus Track,1490
2023-11-10 13:04,Blakey,If I Go,1030
2023-11-10 13:04,Maggie Rogers,Love You For A Long Time,1220
2023-11-10 13:04,Luca Fogale,What I Came Here For,1270
2023-11-10 13:04,Wild Rivers,I Do - Bonus Track,2170
2023-11-10 13:04,MUNA,Motivation - Recorded at Electric Lady Studios NYC,3060
2023-11-10 13:04,FRENSHIP,Won't Let You Go,1470
2023-11-10 13:04,LÉON,Lift You Up,2760
2023-11-10 13:04,The Aces,Daydream,7626
2023-11-10 13:04,Declan J Donovan,Tangerine Skies,1280
2023-11-10 13:08,Holly Humberstone,I Would Die 4 U,1230
2023-11-10 13:08,MUNA,Anything But Me,213024
2023-11-10 13:08,Gatlin,What If I Love You,1490
2023-11-10 13:08,Nina Nesbitt,I Believe In A Thing Called Love,1310
2023-11-10 13:08,Troye Sivan,Easy (with Kacey Musgraves feat. Mark Ronson),5135
2023-11-10 13:08,LÉON,Who You Lovin,1450
2023-11-10 13:08,Emily James,Cannonball,1380
2023-11-10 13:08,HAIM,Little of Your Love,1730
2023-11-10 13:08,MUNA,"Sometimes - From ""Fire Island""",1250
2023-11-10 13:12,Valley,There's Still A Light In The House,1580
2023-11-10 13:12,Maggie Rogers,Back In My Body,1500
2023-11-10 13:12,Novo Amor,Opaline,23867
2023-11-10 13:12,Harrison Storm,Be Slow,2870
2023-11-10 13:12,LÉON,Soaked,212262
2023-11-10 13:13,Maggie Rogers,Alaska,1310
2023-11-10 13:13,Nina Nesbitt,The Best You Had,71000
2023-11-10 13:13,Yoke Lore,Seeds,680
2023-11-10 13:13,LÉON,Surround Me,430
2023-11-10 13:14,babyidontlikeyou,Wanna Go Back,1380
2023-11-10 13:14,Kacey Musgraves,Happy & Sad,710
2023-11-10 13:14,LÉON,Hope Is A Heartache,1400
2023-11-10 13:14,Augustine,Prom,860
2023-11-10 13:14,Holly Humberstone,Scarlett,1050
2023-11-10 13:14,Greyson Chance,Good as Gold,1240
2023-11-10 13:14,LOVA,Dance For The Hell Of It,1270
2023-11-10 13:14,Maggie Rogers,Burning,2240
2023-11-10 13:14,LÉON,In a Stranger's Arms,16050
2023-11-10 13:14,Jonas Blue,Hear Me Say,1170
2023-11-10 13:14,Aquilo,You Won't Know Where You Stand,5370
2023-11-10 13:14,Hozier,Almost (Sweet Music),1880
2023-11-10 13:14,The Aces,Waiting for You,810
2023-11-10 13:18,Griff,Vertigo,7236
2023-11-10 13:18,LÉON,Pretty Boy,231253
2023-11-10 13:22,Garrett Kato,Nowhere,10633
2023-11-10 13:22,MUNA,One That Got Away,232266
2023-11-10 13:23,Hazlett,Part Time Lovers,460
2023-11-10 13:23,The Japanese House,Touching Yourself,2130
2023-11-10 13:23,Carly Rae Jepsen,Shy Boy,2530
2023-11-10 13:23,Griff,Walk,7720
2023-11-10 13:23,Foxes,Two Kinds Of Silence,33390
2023-11-10 13:25,JoJo,Leave (Get Out),146040
2023-11-10 13:27,Craig Armstrong,Time Moves On,1740
2023-11-10 13:27,Hans Zimmer,"Honor (Main Title Theme from ""The Pacific"")",109430
2023-11-10 13:27,Jóhann Jóhannsson,Rowing,1750
2023-11-10 13:27,Mark Isham,Luck Dries Up,3980
2023-11-10 13:30,Ramin Djawadi,Blood of the Dragon,3650
2023-11-10 13:30,Hans Zimmer,"The Lion King Suite: Part 1 ""He Lives in You"" - Live",145080
2023-11-10 13:35,Dario Marianelli,Someone Loves Us,3190
2023-11-10 13:35,Hans Zimmer,Under the Stars,3010
2023-11-10 13:35,Hans Zimmer,"One Day - From ""Pirates of the Caribbean: At World's End""/Score",292140
2023-11-10 13:35,Geoff Zanelli,Storybook,1660
2023-11-10 13:38,Gabriel Yared,Separate Lives,1530
2023-11-10 13:38,Trevor Morris,Ragnar Dreams of Home,1770
2023-11-10 13:38,Austin Wintory,Nascence,1570
2023-11-10 13:38,Marc Streitenfeld,The Legend Begins,1950
2023-11-10 13:38,Jóhann Jóhannsson,The Theory of Everything,1740
2023-11-10 13:38,Hans Zimmer,...To Die For,199380
2023-11-10 13:38,Craig Armstrong,Glasgow Love Theme,2520
2023-11-10 13:38,Ramin Djawadi,"Winterfell - From The ""Game Of Thrones: Season 2"" Soundtrack",3170
2023-11-10 13:38,Bastille,Pompeii MMXXIII - Instrumental,1360
2023-11-10 13:38,Carter Burwell,"Bella's Lullaby (From ""Twilight"")",1710
2023-11-10 13:38,Anthony Willis,"Romance Suite (From the Motion Picture ""Promising Young Woman"")",1990
2023-11-10 13:39,Martin Phipps,Mountbatten,2130
2023-11-10 13:41,Clint Mansell,Leaving Earth,123720
2023-11-10 13:41,Craig Armstrong,Bathsheba and Oak Unite,3190
2023-11-10 13:41,Gustavo Santaolalla,Chichina,1110
2023-11-10 13:41,Ramin Djawadi,Goodbye Brother,5570
2023-11-10 13:41,Mychael Danna,A Little Bit of Faith,1380
2023-11-10 13:41,Michael Kamen,Main Titles from the HBO Miniseries Band of Brothers - Instrumental,1860
2023-11-10 13:41,Jóhann Jóhannsson,Epilogue,730
2023-11-10 13:41,Stephen Warbeck,Eden Lost,830
2023-11-10 13:41,Hans Zimmer,Earth,1770
2023-11-10 13:41,Carlos Rafael Rivera,Beth's Story,1000
2023-11-10 15:57,Ramin Djawadi,Runaway,137290
2023-11-10 15:58,Dua Lipa,Houdini,71040
2023-11-10 16:07,Dua Lipa,Houdini,216765
2023-11-10 16:10,Dua Lipa,Dance The Night - From Barbie The Album,176378
2023-11-10 16:14,Dua Lipa,New Rules,209173
2023-11-10 16:17,Dua Lipa,Levitating (feat. DaBaby),5002
2023-11-10 16:17,Dua Lipa,Don't Start Now,183233
2023-11-10 16:20,Elton John,Cold Heart - PNAU Remix,202579
2023-11-10 16:23,Dua Lipa,Hotter Than Hell,187778
2023-11-10 16:27,Dua Lipa,Physical,193695
2023-11-10 16:31,Dua Lipa,Love Again,257828
2023-11-10 16:33,Dua Lipa,IDGAF,141361
2023-11-10 16:37,Calvin Harris,One Kiss (with Dua Lipa),214808
2023-11-10 16:41,Dua Lipa,Break My Heart,221658
2023-11-10 16:44,Dua Lipa,Hallucinate,208506
2023-11-10 16:47,Dua Lipa,We're Good,165363
2023-11-10 16:47,Calvin Harris,Potion (with Dua Lipa & Young Thug),15716
2023-11-10 16:48,Dua Lipa,Blow Your Mind (Mwah),52457
2023-11-10 16:51,Miley Cyrus,Prisoner (feat. Dua Lipa),169193
2023-11-10 16:55,Silk City,Electricity (with Dua Lipa),238089
2023-11-10 16:55,Megan Thee Stallion,Sweetest Pie,1526
2023-11-10 18:11,LÉON,Dirt,221250
2023-11-10 18:14,LÉON,Pretty Boy,231195
2023-11-10 18:18,Benjamin Ingrosso,All Night Long (All Night) - Recorded at Spotify Studios Stockholm,187915
2023-11-10 19:43,ELIO,Waste of Emotion,86283
2023-11-10 20:11,LÉON,Pretty Boy,231169
2023-11-10 20:14,Griff,Vertigo,179662
2023-11-10 20:18,MUNA,One That Got Away,232247
2023-11-10 20:21,Garrett Kato,Nowhere,165669
2023-11-10 20:24,Foxes,Two Kinds Of Silence,187595
2023-11-10 20:26,Carly Rae Jepsen,Shy Boy,121271
2023-11-10 20:30,Clint Mansell,Leaving Earth,2000
2023-11-10 20:30,Carl Maria von Weber,"6 Violin Sonatas, Op. 10b No. 1 in F Major, J. 99: II. Romanza: Larghetto",6030
2023-11-10 20:30,Mychael Danna,A Little Bit of Faith,930
2023-11-10 20:30,Hans Zimmer,"The Lion King Suite: Part 1 ""He Lives in You"" - Live",3060
2023-11-10 20:34,Craig Armstrong,Time Moves On,3470
2023-11-10 20:34,Craig Armstrong,Oak Leaves,1010
2023-11-10 20:34,Trevor Morris,Ragnar Dreams of Home,10806
2023-11-10 20:34,Jordan Seigel,San Miguel,660
2023-11-10 20:34,Marc Streitenfeld,The Legend Begins,6690
2023-11-10 20:34,Ramin Djawadi,Goodbye Brother,2790
2023-11-10 20:34,Jóhann Jóhannsson,The Theory of Everything,1890
2023-11-10 20:34,Michael Kamen,Main Titles from the HBO Miniseries Band of Brothers - Instrumental,1620
2023-11-10 20:34,Howard Shore,May it be (Arr. M. Sheeran),225373
2023-11-10 20:34,Stephen Warbeck,Eden Lost,2270
2023-11-10 20:34,Marc Streitenfeld,Charge,2400
2023-11-10 20:34,Ramin Djawadi,"Winterfell - From The ""Game Of Thrones: Season 2"" Soundtrack",1660
2023-11-10 20:36,Gabriel Yared,Separate Lives,89816
2023-11-10 20:40,Theodore Shapiro,Stop Right Now,16533
2023-11-10 20:40,Hans Zimmer,"One Day - From ""Pirates of the Caribbean: At World's End""/Score",241560
2023-11-11 11:35,Theodore Shapiro,Stop Right Now,109152
2023-11-11 11:37,Jóhann Jóhannsson,Rowing,102057
2023-11-11 11:39,Sam Hulick,The Fate Of The Galaxy,81333
2023-11-11 11:40,Ramin Djawadi,King Of The North,88160
2023-11-11 11:44,Hans Zimmer,...To Die For,257640
2023-11-11 11:47,Howard Shore,Feast of Starlight,168000
2023-11-11 11:51,Jeremy Soule,The Streets of Whiterun,244842
2023-11-11 11:53,Craig Armstrong,Bathsheba and Oak Unite,95973
2023-11-11 11:54,Rupert Gregson-Williams,Chasing Margaret,87546
2023-11-11 11:56,Ramin Djawadi,Blood of the Dragon,93106
2023-11-11 11:57,Carlos Rafael Rivera,Kentucky State Championship 1963,72642
2023-11-11 11:59,Dario Marianelli,Someone Loves Us,116760
2023-11-11 12:00,Mark McKenzie,Dragon Heaven,81320
2023-11-11 12:03,Ramin Djawadi,Runaway,168392
2023-11-11 12:06,Jan A.P. Kaczmarek,Peter - Finding Neverland/Soundtrack Version,140933
2023-11-11 12:08,Enya,Aníron,164613
2023-11-11 12:09,Gareth Coker,"Ori, Lost In the Storm (feat. Aeralie Brighton)",68198
2023-11-11 12:12,Carter Burwell,"Bella's Lullaby (From ""Twilight"")",133880
2023-11-11 12:13,Stephen Warbeck,Alone,70313
2023-11-11 12:15,William Ross,A King's Sadness,120960
2023-11-11 12:16,Geoff Zanelli,Storybook,82986
2023-11-11 12:18,John Powell,Romantic Flight - From How To Train Your Dragon Music From The Motion Picture,116480
2023-11-11 12:20,Craig Armstrong,Corn Exchange,86906
2023-11-11 12:21,Mychael Danna,Appa's Lesson,66973
2023-11-11 12:22,Gustavo Santaolalla,Chichina,91893
2023-11-11 12:23,Ilan Eshkeri,Eshkeri: Cap'n's At The Helm,61760
2023-11-11 12:25,Hans Zimmer,Earth,93492
2023-11-11 12:29,Nicholas Hooper,Fireworks,31710
2023-11-11 12:29,Anthony Willis,"Romance Suite (From the Motion Picture ""Promising Young Woman"")",212400
2023-11-11 12:33,Hans Zimmer,Under the Stars,225266
2023-11-11 12:59,Ramin Djawadi,See You for What You Are,129320
2023-11-11 13:00,Ramin Djawadi,Shall We Begin?,1810
2023-11-11 13:00,Mychael Danna,Tsimtsum,1230
2023-11-11 13:00,Austin Wintory,Nascence,1990
2023-11-11 13:00,Justin Hurwitz,Armstrong Cabin,0
2023-11-11 13:00,Rob Lane,The Darkest Hour,700
2023-11-11 13:00,Daniel Pemberton,Tewkesbury's Trail,62963
2023-11-11 13:00,Martin Phipps,Mountbatten,1470
2023-11-11 13:00,Jóhann Jóhannsson,Chalkboard,3420
2023-11-11 13:00,Carlos Rafael Rivera,New York,240
2023-11-11 13:01,James Newton Howard,Captain Jefferson,32650
2023-11-11 13:01,Thomas Newman,The Only Way is Down,1570
2023-11-11 13:01,Christian Henson,I'm Glad That You're Back,29180
2023-11-11 13:01,Jóhann Jóhannsson,The Wedding,960
2023-11-11 13:01,David Wingo,Proposal,970
2023-11-11 13:01,Craig Armstrong,Croissants In France,3340
2023-11-11 13:01,John Powell,With Love Comes Loss (Arr. for Piano Solo),860
2023-11-11 13:01,Fernando Velázquez,Crisis,3370
2023-11-11 13:01,Chance Thomas,Heart of a Hero,1260
2023-11-11 13:02,Hans Zimmer,Woad To Ruin,48920
2023-11-11 13:02,John Williams,Duel of the Fates,2430
2023-11-11 13:02,Jeremy Soule,The Streets of Whiterun,7580
2023-11-11 13:07,James Newton Howard,"Epilogue - Dinosaur - From ""Dinosaur""/Score",266963
2023-11-11 13:10,Ramin Djawadi,Dance of Dragons,177796
2023-11-11 13:14,Voctave,How Far I'll Go,4463
2023-11-11 13:14,Lady Gaga,Rain On Me (with Ariana Grande),1280
2023-11-11 13:14,Hedwig And The Angry Inch - Original Broadway Cast,Wig In A Box,3400
2023-11-11 13:14,Audiomachine,Sol Invictus,1100
2023-11-11 13:14,Charles Gounod,"Roméo et Juliette, CG 9 / Act 1: ""Ah, je veux vivre dans ce rève""",232706
2023-11-11 13:20,Ramin Djawadi,Khaleesi,770
2023-11-11 13:20,Sia,Original (from Dolittle),1660
2023-11-11 13:20,Jess Glynne,One Touch,1150
2023-11-11 13:20,Céline Dion,How Does A Moment Last Forever,379080
2023-11-11 13:20,Ramin Djawadi,Blood of My Blood,1030
2023-11-11 13:25,Christina Perri,arms,261213
2023-11-11 13:29,Sia,Helium (Sia vs. David Guetta & Afrojack),237372
2023-11-11 13:32,Shakira,Waka Waka (Esto Es Africa) - K-Mix,184120
2023-11-12 00:41,Vangelis,Young Alexander,53474
2023-11-12 13:41,Wolfgang Amadeus Mozart,"Bassoon Concerto in B flat major, K. 191 : I. Allegro",251810
2023-11-12 13:48,Wolfgang Amadeus Mozart,"Oboe Concerto in C major, K. 271k / K. 314: I. Allegro aperto",434000
2023-11-12 13:49,P!nk,A Million Dreams,1390
2023-11-12 13:49,Hugh Jackman,From Now On,1360
2023-11-12 13:49,Kelly Clarkson,Stronger (What Doesn't Kill You),840
2023-11-12 13:49,Demi Lovato,Confident,1440
2023-11-12 13:49,Hailee Steinfeld,Love Myself,1140
2023-11-12 13:49,Wolfgang Amadeus Mozart,"Oboe Concerto in C major, K. 271k / K. 314: II. Andante ma non troppo",14600
2023-11-12 13:49,Christina Aguilera,Fighter,1110
2023-11-12 13:49,Alessia Cara,How Far I'll Go - Alessia Cara Version,1200
2023-11-12 13:49,Ellie Goulding,"Still Falling For You - From ""Bridget Jones's Baby""",1450
2023-11-12 13:49,The Barden Bellas,Bellas Finals: Price Tag/Don’t You (Forget About Me)/Give Me Everything/Just The Way You Are/Party In The U.S.A./Turn The Beat Around,1570
2023-11-12 13:49,Rachel Platten,Stand By You,1900
2023-11-12 13:49,Regina Spektor,The Call,1620
2023-11-12 13:49,Hugh Jackman,Come Alive,1520
2023-11-12 13:49,P!nk,Who Knew,1320
2023-11-12 13:49,Jessie J,Domino,1050
2023-11-12 13:49,Christina Perri,human,1310
2023-11-12 13:50,Lady Gaga,The Edge Of Glory,960
2023-11-12 13:50,Jess Glynne,I'll Be There,1940
2023-11-12 13:50,Avril Lavigne,Keep Holding On,790
2023-11-12 13:50,Kesha,Praying,2250
2023-11-12 13:50,Lily James,"Andante, Andante",1590
2023-11-12 13:50,Sara Bareilles,She Used To Be Mine,1370
2023-11-12 13:50,Christina Aguilera,Fighter,770
2023-11-12 13:50,Ellie Goulding,"Still Falling For You - From ""Bridget Jones's Baby""",73310
2023-11-12 13:50,Little Mix,Wings,1960
2023-11-12 13:50,G.R.L.,Ugly Heart,1080
2023-11-12 13:50,Kesha,This Is Me (From the Greatest Showman),3200
2023-11-12 13:50,P!nk,Raise Your Glass,1680
2023-11-12 13:51,Hugh Jackman,The Greatest Show,1040
2023-11-12 13:51,Florence + The Machine,Never Let Me Go,1290
2023-11-12 13:51,Nicole Kidman,"Elephant Love Medley - From ""Moulin Rouge"" Soundtrack",1400
