endTime,artistName,trackName,msPlayed
1/19/23 18:34,Kelly Clarkson,Stronger (What Doesn't Kill You),1280
1/19/23 18:34,Raynes,Lemon Drop,1200
1/19/23 18:34,Barrett Wilbert Weed,I'd Rather Be Me,770
1/19/23 18:34,Taylor Swift,Red (Taylor's Version),750
1/19/23 18:34,Christy Altomare,Journey to the Past,555850
1/19/23 18:34,SIX,No Way,880
1/19/23 18:34,SIX,Ex-Wives,1320
1/19/23 18:34,The Mowgli's,I Feel Good About This,500
1/19/23 19:13,Johann Sebastian Bach,"Bach, JS: Brandenburg Concerto No. 1 in F Major, BWV 1046: III. Allegro",277
1/19/23 19:13,Barrett Wilbert Weed,I'd Rather Be Me,304130
1/19/23 19:17,Nordic Chamber Choir - Nicol Matt,La Rose Complete,250400
1/19/23 19:19,Percy Grainger,Shepherd's Hey! (Arr. for Clarinet Quartet by Erin Miesner),126632
1/19/23 19:23,Leonard Bernstein,"Send in the Clowns (From ""A Little Night Music"")",272160
1/19/23 19:28,Royal Concertgebouw Orchestra,Dandini dandini dastana,16084
1/19/23 19:28,Johann Sebastian Bach,"Bach, JS: Brandenburg Concerto No. 1 in F Major, BWV 1046: III. Allegro",253640
1/19/23 19:28,Arcangelo Corelli,"Concerto Grosso In D Major, Op. 6, No. 1 : I. Largo",2133
1/19/23 19:30,Henry Purcell,"Abdelazer, Z.570: 2. Rondeau",98306
1/19/23 19:33,Arcangelo Corelli,"Sonata a violono e violone e cimbalo, Op. 5, Sonata No.11 in E: II.Allegro",174613
1/19/23 19:34,Seattle Symphony Orchestra,"Etudes symphoniques (Symphonic Etudes), Op. 13, Adagio and Allegro brillante: Variation 11 [arr. P.I. Tchaikovsky for orchestra]",111093
1/19/23 19:37,Johann Sebastian Bach,"Violin Partita No. 3 in E Major, BWV 1006: V. Menuet II",167468
1/19/23 19:37,Tomaso Albinoni,"Concerto a cinque No. 2, Op. 9: I. Allegro e no presto",3989
1/19/23 19:40,Traditional,Shenandoah,185322
1/19/23 19:43,Gioachino Rossini,La Cenerentola: Overture (Sinfonia),28522
1/19/23 19:50,Gioachino Rossini,La Cenerentola: Overture (Sinfonia),432160
1/19/23 19:51,Johannes Brahms,"Fünf Lieder, Op. 49, No. 4: Wiegenlied",11400
1/19/23 19:51,Jean-Baptiste Lully,Armide: Overture,39709
1/19/23 19:51,Leonard Bernstein,Overture to Candide,280
1/19/23 19:51,Edward Elgar,"Salut d'amour, Op. 12",2220
1/19/23 19:54,Johann Sebastian Bach,"""Zion hört die Wächter singen"" from the Cantata BWV 140 ""Wachet auf, ruft uns die Stimme""",2060
1/19/23 19:54,Arcangelo Corelli,"Concerto Grosso In D Major, Op. 6, No. 1 : III. Largo",580
1/19/23 19:54,Antonio Vivaldi,"Chamber Concerto in D Major, RV 95, ""La pastorella"" (arr. for recorder and orchestra): II. Largo",1360
1/19/23 19:54,Camille Saint-Saëns,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",720
1/19/23 19:54,Sergei Prokofiev,"Symphony No. 1, Op. 25 in D ""Classical"": Allegro con brio",183340
1/19/23 19:54,Royal Concertgebouw Orchestra,Le vieux châlet,1340
1/19/23 19:55,Arcangelo Corelli,"Concerto Grosso In D Major, Op. 6, No. 1 : II. Allegro",1090
1/19/23 19:55,Johann Sebastian Bach,管弦楽組曲 第3番 ニ長調 BWV 1068: G線上のアリア,2280
1/19/23 19:55,Edward Elgar,Chanson de matin,2310
1/19/23 19:55,Christoph Willibald Gluck,"Gluck: Orphée et Eurydice, Act 3: ""J'ai perdu mon Eurydice"" (Orphée)",3550
1/19/23 19:55,Percy Grainger,"Grainger / Orch. Artok: Country Gardens, BFMS 22",56200
1/19/23 19:55,Antonio Vivaldi,"Concerto for 2 Mandolins, Strings and Continuo in G Major, RV. 532: III. Allegro",670
1/19/23 19:55,Antonio Vivaldi,"Vivaldi: Flute Concerto in D Major, RV 429: II. Largo",3910
1/19/23 19:59,George Frideric Handel,"Handel: Serse, HWV 40, Act 1, Scene 1: Arioso. ""Ombra mai fù"" (Serse)",203760
1/19/23 20:03,Antonio Vivaldi,"Concerto for Lute, 2 Violins and Continuo in D major, RV 93: 1. (Allegro giusto)",231533
1/19/23 20:05,Ignaz Friedman,"Flute Sonata in E-Flat Major, BWV 1031: II. Siciliano (arr. I. Friedman for piano)",132760
1/19/23 20:05,Johann Sebastian Bach,"Violin Partita No. 3 in E Major, BWV 1006: I. Preludio",8586
1/19/23 20:10,Antonio Vivaldi,"Vivaldi: The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro ""La caccia""",1370
1/19/23 20:10,Arcangelo Corelli,"Violin Sonata in B-Flat Major, Op. 5 No. 2: III. Vivace",2510
1/19/23 20:10,Jean-Philippe Rameau,The Arts and the Hours,930
1/19/23 20:10,Johann Sebastian Bach,"Bach, JS: Wachet auf, ruft uns die Stimme, BWV 140: No. 4, Choral. ""Zion hört die Wächter singen""",1740
1/19/23 20:10,Gioachino Rossini,Guillaume Tell (William Tell): Overture (arr. F. Wrede for 2 pianos 8 hands): Andante -,480
1/19/23 20:10,Percy Grainger,Lincolnshire Posy (version for 2 pianos): IV. The Brisk Young Sailor,0
1/19/23 20:10,Edward Elgar,"Salut d'amour, Op. 12",8053
1/19/23 20:10,Arcangelo Corelli,"Concerto Grosso In D Major, Op. 6, No. 1 : IV. Allegro",1860
1/19/23 20:10,Leonard Bernstein,4 Anniversaries: No. 3. For David Diamond,980
1/19/23 20:10,Percy Grainger,"Molly on the Shore, BFMS 23 (Version for Wind Ensemble)",1000
1/19/23 20:10,Antonio Vivaldi,"Mandolin Concerto in C Major, RV 425: III. Allegro",820
1/19/23 20:10,Gioachino Rossini,L'italiana in Algeri: Overture,600
1/19/23 20:10,Seattle Symphony Orchestra,"21 Hungarian Dances, WoO 1: Hungarian Dance No. 5 in F-Sharp Minor",890
1/19/23 20:10,Percy Grainger,Irish Tune from County Derry,285626
1/19/23 20:10,Tomaso Albinoni,"Albinoni: Concerto In B Flat, Op 7 No.3 - Ii Adagio",20950
1/19/23 20:15,Karoly Botvay,"Sinfonia in E major, RV 132: III. Allegro",4380
1/19/23 20:15,Jean-Baptiste Lully,"Le bourgeois gentilhomme: Chaconne des Scaramouches, Frivelins et Arlequins",4320
1/19/23 20:15,Tatiana Nikolayeva,"Children's Album, Op. 19 (Excerpts): No. 2, Music Box",840
1/19/23 20:15,Arcangelo Corelli,"Concerto Grosso In D Major, Op. 6, No. 1 : I. Largo",1800
1/19/23 20:15,Janos Sebestyen,"Trio In G Minor, BWV 929",740
1/19/23 20:15,Robert Schumann,"Kinderszenen, Op. 15: No. 7 in F Major, Träumerei",2060
1/19/23 20:15,Georges Bizet,L'Arlésienne Suite No. 2: Menuet,267306
1/19/23 20:25,Daniel Barenboim,"Bach, JS : Well-Tempered Clavier Book 2 : Prelude No.3 in C sharp major BWV872",118340
1/19/23 20:26,Samantha Harvey,Get To Know You,1730
1/19/23 20:26,Dua Lipa,Boys Will Be Boys,3090
1/19/23 20:29,Taylor Swift,Gorgeous,960
1/19/23 20:29,Little Mix,Holiday,5615
1/19/23 20:29,Miley Cyrus,Flowers,200454
1/19/23 20:29,Griff,Walk,1220
1/19/23 20:34,Taylor Swift,exile (feat. Bon Iver),285634
1/19/23 20:37,CHVRCHES,Miracle,188251
1/19/23 20:40,Dylan,No Romeo,191026
1/19/23 20:44,Dua Lipa,Be the One,202914
1/19/23 21:42,Aly & AJ,Slow Dancing - Hazel English Remix,175320
1/19/23 21:46,Taylor Swift,Maroon,218270
1/19/23 21:49,Aly & AJ,Chemicals React (A&A Version),173973
1/19/23 21:49,Dua Lipa,If It Ain’t Me,9498
1/19/23 21:49,Robyn,Dancing On My Own - Radio Edit,1450
1/19/23 21:53,Little Mix,"Secret Love Song, Pt. II",261480
1/19/23 21:53,Hey Violet,Clean,1020
1/19/23 21:53,Sam Smith,Diamonds,1130
1/19/23 21:53,Adam Lambert,Whataya Want from Me,990
1/19/23 21:53,Captain Cuts,Stuck In My Head [NITE MIX] (feat. AJ Mitchell),300
1/19/23 21:53,CHVRCHES,Bury It,760
1/19/23 21:54,John De Sohn,Love You Better,1190
1/19/23 21:54,Taylor Swift,Mastermind,910
1/19/23 21:54,Sam Smith,For The Lover That I Lost,1110
1/19/23 21:54,Dua Lipa,New Rules,1470
1/19/23 21:54,babyidontlikeyou,Wanna Go Back,1240
1/19/23 21:54,HAIM,Now I'm In It - Bonus Track,1110
1/19/23 21:54,Agnes,Here Comes The Night,910
1/19/23 21:54,Bleachers,Don't Take The Money,1170
1/19/23 21:54,Alice Chater,Thief,1140
1/19/23 21:54,Taylor Swift,Style,1370
1/19/23 21:54,Kelly Clarkson,Never Enough,890
1/19/23 21:54,Ava Max,Maybe You’re The Problem,870
1/19/23 21:54,Ellie Goulding,Slow Grenade,1260
1/19/23 21:54,Freemasons,Heartbreak (Make Me A Dancer) [feat. Sophie Ellis Bextor],1170
1/19/23 21:54,Laur Elle,July,250
1/19/23 21:54,Call Me Loop,Strike,960
1/19/23 21:54,Taylor Swift,Midnight Rain,1300
1/19/23 21:54,Little Mix,Cut You Off,1130
1/19/23 21:54,Dua Lipa,Physical,1030
1/19/23 21:54,Sam Smith,Dancing With A Stranger (with Normani),950
1/19/23 21:54,Taylor Swift,Anti-Hero,700
1/19/23 21:54,The Saturdays,Ego,1730
1/19/23 21:58,Ellie Goulding,Slow Grenade,275240
1/20/23 11:53,MIKA,Grace Kelly,180
1/20/23 11:56,Ava Max,Dancing’s Done,166906
1/20/23 11:59,The Veronicas,If You Love Someone,180066
1/20/23 12:02,John De Sohn,Love You Better,170893
1/20/23 12:05,Dua Lipa,If It Ain’t Me,25796
1/20/23 12:05,Klur,Entangled - Ole-Bjørn Talstad Rework,1830
1/20/23 12:05,Jessie J,Sexy Lady,930
1/20/23 12:05,Ava Max,So Am I,183026
1/20/23 12:08,Kelly Clarkson,Heartbeat Song,198733
1/20/23 12:10,VINAI,Ghost Town (Lucas Estrada Remix),114506
1/20/23 12:14,Samantha Harvey,Get To Know You,2930
1/20/23 12:14,Ava Max,Sweet but Psycho,910
1/20/23 12:14,Ava Max,Maybe You’re The Problem,7416
1/20/23 12:14,Ellie Goulding,Slow Grenade,217493
1/20/23 12:14,Dua Lipa,IDGAF,1130
1/20/23 12:18,Alesso,Words (feat. Zara Larsson),1040
1/20/23 12:18,Molly Parton,California,430
1/20/23 12:18,Olly Alexander (Years & Years),The Edge Of Glory,2886
1/20/23 12:18,Jessie J,Masterpiece,1360
1/20/23 12:18,Surf Mesa,Another Life (feat. FLETCHER & Josh Golden),0
1/20/23 12:18,Little Mix,Holiday,1020
1/20/23 12:18,Dua Lipa,Boys Will Be Boys,1390
1/20/23 12:18,Kelly Clarkson,Never Enough,204133
1/20/23 12:18,Dua Lipa,Be the One,1000
1/20/23 12:18,Alesso,When I’m Gone (with Katy Perry),1020
1/20/23 12:18,Ava Max,Kings & Queens,740
1/20/23 12:18,Dua Lipa,Love Again,0
1/20/23 12:18,Ava Max,Weapons,960
1/20/23 12:18,Little Mix,Cut You Off,1110
1/20/23 12:18,Jessie J,I Want Love,990
1/20/23 12:18,Jessie J,Domino,0
1/20/23 12:22,Little Mix,"Secret Love Song, Pt. II",1220
1/20/23 12:22,Kelly Clarkson,Happier Than Ever,1700
1/20/23 12:22,Ellie Goulding,Let It Die,1080
1/20/23 12:22,Dua Lipa,New Rules,1100
1/20/23 12:22,VINCINT,Hard 2 Forget,1050
1/20/23 12:22,Little Mix,Gloves Up,0
1/20/23 12:22,Martin Jensen,At Least I Had Fun,1360
1/20/23 12:22,Jess Glynne,One Touch,0
1/20/23 12:22,Ava Max,Million Dollar Baby,1160
1/20/23 12:22,Jess Glynne,Thursday - Nicky Romero Remix,990
1/20/23 12:22,Little Mix,Sweet Melody,2110
1/20/23 12:22,Jess Glynne,Don't Be so Hard on Yourself,1000
1/20/23 12:22,Céline Dion,I Drove All Night,2470
1/20/23 12:22,Little Mix,Trash,1520
1/20/23 12:22,MIKA,Grace Kelly,222550
1/20/23 12:22,The Saturdays,Ego,1070
1/20/23 12:26,Kelly Clarkson,Happier Than Ever,246940
1/20/23 12:26,Robin Bennich,A Busy Day,250
1/20/23 12:26,Little Mix,Gloves Up,450
1/20/23 12:26,Carly Rae Jepsen,Tonight I’m Getting Over You,0
1/20/23 12:26,Lady Gaga,Hair,940
1/20/23 12:26,Taylor Swift,Lover,0
1/20/23 12:26,Kelly Clarkson,Never Enough,2150
1/20/23 12:26,Taylor Swift,The Story Of Us,0
1/20/23 12:26,Little Mix,Towers,0
1/20/23 12:26,Jess Glynne,Don't Be so Hard on Yourself,6960
1/20/23 12:26,Annaleigh Ashford,The History of Wrong Guys,1790
1/20/23 12:26,Alice Chater,Tonight,1080
1/20/23 12:26,Lady Gaga,Judas,1390
1/20/23 12:26,Little Mix,Shout Out to My Ex,930
1/20/23 12:31,Little Mix,Black Magic,920
1/20/23 12:31,Ottorino Respighi,"Bach - 3 chorales, P. 167: No. 3. Andante (after J.S. Bach's Wachet auf ruft uns die Stimme, BWV 645)",1150
1/20/23 12:31,SIX,Six,302980
1/20/23 12:32,George Ezra,Shotgun,1360
1/20/23 12:32,Percy Grainger,Shepherd's Hey! (Arr. for Clarinet Quartet by Erin Miesner),1270
1/20/23 12:32,Jessie Ware,Alone,230
1/20/23 12:32,GÅEL,Mid Air,2340
1/20/23 12:32,Lady Gaga,MANiCURE,2900
1/20/23 12:32,WILD,Here We Go,1070
1/20/23 12:32,Zendaya,Replay,1180
1/20/23 12:32,OneRepublic,Rescue Me,70
1/20/23 12:32,Howard David Blake,Walking in the Air - Piano Solo,1340
1/20/23 12:32,Arelius,Jupiter Rising,880
1/20/23 12:32,Martin Garrix,Scared to Be Lonely,410
1/20/23 12:32,Bleachers,Wild Heart,1050
1/20/23 12:32,VINCINT,Please Don't Fall in Love,5930
1/20/23 12:32,Gordon Matthew Thomas Sumner,Fields of Gold,1230
1/20/23 12:32,Jessie J,Sexy Lady,940
1/20/23 12:32,Sara Bareilles,Bright Lights and Cityscapes,40
1/20/23 12:35,Christy Altomare,Journey to the Past,196120
1/20/23 17:59,Taylor Swift,Getaway Car,70240
1/20/23 17:59,Crazy Ex-Girlfriend Cast,You Stupid Bitch (feat. Rachel Bloom),570
1/20/23 18:02,Sara Bareilles,Orpheus,890
1/20/23 18:02,Carly Rae Jepsen,Too Much,197093
1/20/23 18:02,Ella Henderson,Glorious,0
1/20/23 18:02,American Authors,Do My Own Thing,1160
1/20/23 18:02,Porch Upright,Missy,1560
1/20/23 18:02,Hedwig And The Angry Inch - Original Broadway Cast,Wig In A Box,810
1/20/23 18:02,Sam Smith,Dancing With A Stranger (with Normani),5790
1/20/23 18:06,Ariana Grande,Into You,244453
1/20/23 18:07,Idina Menzel,Into the Unknown,840
1/20/23 18:07,Sheppard,Geronimo,610
1/20/23 18:07,Sara Bareilles,Brave,12026
1/20/23 18:07,Kelly Clarkson,Heartbeat Song,920
1/20/23 18:10,Kacey Musgraves,Rainbow,214293
1/20/23 18:13,Kate Miller-Heidke,Zero Gravity,177443
1/20/23 18:17,Lady Gaga,Applause,1578
1/20/23 18:17,LÉON,You And I,224063
1/20/23 18:29,LÉON,You And I,632633
1/20/23 18:30,Lady Gaga,Applause,61176
1/20/23 18:32,Little Mix,"Secret Love Song, Pt. II",1790
1/20/23 18:32,Percy Grainger,In a Nutshell: IV. Gum-Suckers' March (Version for Wind Ensemble),1180
1/20/23 18:32,Carly Rae Jepsen,Too Much,1090
1/20/23 18:32,P!nk,A Million Dreams,680
1/20/23 18:32,VINCINT,Be Me - For “Queer Eye” Season 5,740
1/20/23 18:32,Ellie Goulding,Do You Remember,0
1/20/23 18:32,Carly Rae Jepsen,Your Type,1540
1/20/23 18:32,Alice Chater,Thief,780
1/20/23 18:32,Sara Bareilles,Fire,1230
1/20/23 18:32,Carly Rae Jepsen,Comeback,1310
1/20/23 18:32,Emily Blunt,"The Place Where Lost Things Go - From ""Mary Poppins Returns""",1760
1/20/23 18:32,Ellie Goulding,"Still Falling For You - From ""Bridget Jones's Baby""",2130
1/20/23 18:32,Anonymous,"Lisbon ""Dublin Bay""",5420
1/20/23 18:32,Sara Bareilles,Everything Changes,0
1/20/23 18:32,Percy Grainger,"Molly on the Shore, BFMS 23 (Version for Wind Ensemble)",10580
1/20/23 18:32,VINCINT,Please Don't Fall in Love,970
1/20/23 18:32,Bleachers,I'm Ready to Move On / Wild Heart Reprise,100640
1/20/23 18:33,MUNA,I Know A Place,1480
1/20/23 18:33,Lady Gaga,Gypsy,1230
1/20/23 18:33,Ben Platt,Grow as We Go (feat. Sara Bareilles),970
1/20/23 18:33,Sara Bareilles,One Sweet Love,0
1/20/23 18:33,VINCINT,Hard 2 Forget,990
1/20/23 18:33,Percy Grainger,My Robin Is To The Greenwood Gone,390
1/20/23 18:33,Sara Bareilles,Let The Rain,0
1/20/23 18:33,Sara Bareilles,The Light,550
1/20/23 18:33,Kelly Clarkson,Never Enough,1270
1/20/23 18:33,Carly Rae Jepsen,Want You In My Room,950
1/20/23 18:33,Lady Gaga,MANiCURE,1810
1/20/23 18:33,WILD,Here We Go,1730
1/20/23 18:33,Alice Chater,Tonight,1770
1/20/23 18:33,Carly Rae Jepsen,Party For One,1150
1/20/23 18:33,Little Mix,The Cure,900
1/20/23 18:33,Carly Rae Jepsen,Now That I Found You,1040
1/20/23 18:37,Lady Gaga,G.U.Y.,800
1/20/23 18:37,Carly Rae Jepsen,Run Away With Me,1040
1/20/23 18:37,Betty Who,"All Things (From ""Queer Eye"")",0
1/20/23 18:37,Little Mix,Break Up Song,170
1/20/23 18:37,P!nk,Can We Pretend (feat. Cash Cash),0
1/20/23 18:37,Sara Bareilles,Once Upon Another Time,130
1/20/23 18:37,Kelly Clarkson,Heat,0
1/20/23 18:37,P!nk,Try,1930
1/20/23 18:37,Demi Lovato,Confident,1280
1/20/23 18:37,Foxes,Sky Love,410
1/20/23 18:37,P!nk,What About Us,930
1/20/23 18:37,Maggie Rogers,Light On,740
1/20/23 18:37,Sara Bareilles,King of Anything - Strings Version,2890
1/20/23 18:37,Will Ferrell,Husavik (My Hometown),223530
1/20/23 18:37,VINCINT,Save Myself,780
1/20/23 18:37,Sara Bareilles,Gravity,870
1/20/23 18:37,VINCINT,Miss You,0
1/20/23 18:37,Sara Bareilles,What's Inside,220
1/20/23 18:37,Little Mix,Confetti,1170
1/20/23 18:37,Little Mix,Sweet Melody,990
1/20/23 18:37,Rachel Platten,Better Place,260
1/20/23 18:37,Alfonso Ferrabosco II,"Pavan à 5 No. 4 ""Four-Note Pavan"" (Arr. P. Grainger for Saxophone Ensemble)",1630
1/20/23 18:37,Little Mix,Your Love,50
1/20/23 18:37,Sara Bareilles,Islands,0
1/20/23 18:37,Sara Bareilles,Poetry by Dead Men,0
1/20/23 18:37,Call Me Loop,Strike,1030
1/20/23 18:37,Carly Rae Jepsen,Julien,1550
1/20/23 18:37,Lady Gaga,Babylon,10
1/20/23 18:37,P!nk,Walk Me Home,860
1/20/23 18:37,Dua Lipa,Physical,700
1/20/23 18:37,Carly Rae Jepsen,No Drug Like Me,260
1/20/23 18:37,Lady Gaga,Yoü And I,1210
1/20/23 18:37,Jessie J,Domino,0
1/20/23 18:37,Sara Bareilles,Bright Lights and Cityscapes,720
1/20/23 18:37,Ariana Grande,Into You,990
1/20/23 18:37,Carly Rae Jepsen,Happy Not Knowing,1110
1/20/23 18:37,Tom Aspaul,Traces,850
1/20/23 18:38,Lady Gaga,The Edge Of Glory,2450
1/20/23 18:38,Kate Miller-Heidke,This Is Not Forever,840
1/20/23 18:38,Little Mix,Between Us,4760
1/20/23 18:38,Sara Bareilles,Hold My Heart,0
1/20/23 18:38,Alessia Cara,How Far I'll Go - Alessia Cara Version,820
1/20/23 18:38,Susan Egan,Home,1220
1/20/23 18:38,Kelly Clarkson,Breakaway,360
1/20/23 18:38,Little Mix,Woman's World,280
1/20/23 18:38,Christy Altomare,Journey to the Past,1260
1/20/23 18:38,Smith & Thell,Forgive Me Friend (feat. Swedish Jam Factory),880
1/20/23 20:07,Kelly Clarkson,I Don't Think About You,61880
1/20/23 20:07,Eleri Ward,Johanna (Reprise),6336
1/20/23 20:08,Jamie Campbell Bower,Johanna (Reprise),69141
1/20/23 20:12,Eleri Ward,Johanna (Reprise),247500
1/20/23 20:13,Sara Watkins,Night Singing,8746
1/21/23 13:25,Aidoneus,Daniel,10870
1/21/23 13:25,dodie,Air So Sweet,3680
1/21/23 13:26,Miley Cyrus,Flowers,10850
1/21/23 13:31,Lady Gaga,Hair,307893
1/21/23 13:33,Ava Max,Weapons,151592
1/21/23 13:38,P!nk,Irrelevant,232384
1/21/23 13:41,Dua Lipa,Physical,193829
1/21/23 13:46,Lady Gaga,Gypsy,21090
1/21/23 13:46,Ellie Goulding,Let It Die,3156
1/21/23 13:46,Sam Smith,For The Lover That I Lost,1970
1/21/23 13:46,VINCINT,Hard 2 Forget,9150
1/21/23 13:46,Sam Smith,Love Me More,12000
1/21/23 13:46,Miley Cyrus,Midnight Sky,1290
1/21/23 13:46,P!nk,All I Know So Far,277413
1/21/23 13:50,Taylor Swift,Out Of The Woods,235800
1/21/23 13:54,JoJo,Leave (Get Out),242840
1/21/23 13:55,John De Sohn,Love You Better,1710
1/21/23 13:55,VINCINT,Be Me - For “Queer Eye” Season 5,6370
1/21/23 13:55,Sam Smith,Diamonds,1600
1/21/23 13:55,Taylor Swift,Style,1220
1/21/23 13:55,Carly Rae Jepsen,Comeback,1850
1/21/23 13:55,Miley Cyrus,Flowers,2550
1/21/23 13:55,Taylor Swift,"You're On Your Own, Kid",1330
1/21/23 13:55,Ellie Goulding,Slow Grenade,1510
1/21/23 13:55,Sam Smith,Another One,1100
1/21/23 13:55,Taylor Swift,Midnight Rain,1310
1/21/23 13:55,Dua Lipa,If It Ain’t Me,1000
1/21/23 13:55,Taylor Swift,Maroon,1530
1/21/23 13:55,P!nk,Walk Me Home,1070
1/21/23 13:55,Sam Smith,Dancing With A Stranger (with Normani),7330
1/21/23 13:55,Carly Rae Jepsen,This Love Isn't Crazy,14730
1/21/23 13:55,Taylor Swift,Clean,2310
1/21/23 13:55,The Saturdays,Ego,2540
1/21/23 13:56,Dua Lipa,New Rules,1530
1/21/23 13:56,Carly Rae Jepsen,Your Type,1700
1/21/23 13:56,Lady Gaga,Free Woman,1080
1/21/23 13:56,Dua Lipa,Boys Will Be Boys,1270
1/21/23 13:56,P!nk,Try,1690
1/21/23 13:56,Taylor Swift,Anti-Hero (feat. Bleachers),2400
1/21/23 13:56,Sam Smith,Gimme (feat. Koffee & Jessie Reyez),36010
1/21/23 13:56,Ava Max,Maybe You’re The Problem,4120
1/21/23 13:56,Carly Rae Jepsen,Now That I Found You,1300
1/21/23 13:59,Lady Gaga,MANiCURE,199786
1/21/23 14:03,Lady Gaga,G.U.Y.,232666
1/21/23 14:04,Sam Smith,How Do You Sleep?,520
1/21/23 14:04,Carly Rae Jepsen,Talking to Yourself,10916
1/21/23 14:04,Katy Perry,Never Really Over,1140
1/21/23 14:08,SIX,Don't Lose Ur Head,245303
1/21/23 14:08,Kristin Chenoweth,Let’s Fall In Love,1096
1/21/23 14:08,Nina Nesbitt,The Best You Had,860
1/21/23 14:08,Jessie J,Sexy Lady,1180
1/21/23 14:12,A Great Big World,Kaleidoscope,229320
1/21/23 14:15,Kacey Musgraves,Rainbow,214293
1/21/23 14:15,Little Mix,Towers,860
1/21/23 14:15,Jessie Ware,Thinking About You,4476
1/21/23 14:17,CHVRCHES,Make Them Gold,990
1/21/23 14:17,John Williams,Call of the Champions (The Official Theme of the 2002 Olympic Winter Games) - Voice,2350
1/21/23 14:17,Christophe Beck,"Vuelie - From ""Frozen""/Score",95986
1/21/23 14:17,Sara Bareilles,I Don't Know How to Love Him,1160
1/21/23 14:17,Taylor Swift,I Wish You Would,2953
1/21/23 14:17,AJ Mitchell,Slow Dance (feat. Ava Max),610
1/21/23 14:17,Luis Fonsi,Échame La Culpa,1780
1/21/23 14:17,Katy Perry,Roar,1050
1/21/23 14:17,Sam Smith,Dancing With A Stranger (with Normani),1010
1/21/23 14:17,CHVRCHES,Clearest Blue,1060
1/21/23 14:17,Jessie J,Domino,0
1/21/23 14:17,Ava Max,So Am I,1190
1/21/23 14:17,Ramin Djawadi,The Winds of Winter,1430
1/21/23 14:17,Vangelis,The Drums of Gaugamela,910
1/21/23 14:17,Julia Michaels,17,0
